,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Black,rjdnv,Plane,Bag,match,0,1,BlackBag_3,BlackBag_2,BlackBag_3,RedPlane_3
1,1,Black,rjdnv,Plane,Bell,match,0,1,BlackBell_3,BlackBell_3,BlackBell_2,BluePlane_2
2,2,Pink,mtpv,Lamp,Boat,match,0,1,PinkBoat_1,PinkBoat_1,PinkBoat_1,GreenLamp_3
3,3,Blue,qxsw,Boat,Bone,match,0,1,BlueBone_3,BlueBone_1,BlueBone_3,BrownBoat_1
4,4,Red,xkq,Cup,Bow,match,0,1,RedBow_1,RedBow_2,RedBow_3,BlackCup_2
5,5,Brown,zbxlv,House,Cane,match,0,1,BrownCane_1,BrownCane_1,BrownCane_1,RedHouse_3
6,6,Red,xkq,Cup,Car,match,0,1,RedCar_2,RedCar_2,RedCar_3,BlackCup_1
7,7,Red,xkq,Cup,Cross,match,0,1,RedCross_1,RedCross_2,RedCross_3,BlackCup_1
8,8,Black,rjdnv,Plane,Cup,match,0,1,BlackCup_3,BlackCup_2,BlackCup_3,GreenPlane_3
9,9,Pink,mtpv,Lamp,Disc,match,0,1,PinkDisc_3,PinkDisc_2,PinkDisc_2,BlueLamp_3
10,10,Brown,zbxlv,House,Flag,match,0,1,BrownFlag_2,BrownFlag_2,BrownFlag_3,GreenHouse_1
11,11,Brown,zbxlv,House,Fork,match,0,1,BrownFork_1,BrownFork_3,BrownFork_1,GreenHouse_3
12,12,Pink,mtpv,Lamp,Hand,match,0,1,PinkHand_1,PinkHand_3,PinkHand_3,BlueLamp_3
13,13,Green,wvcnz,Cross,Heart,match,0,1,GreenHeart_1,GreenHeart_3,GreenHeart_3,BlackCross_1
14,14,Red,xkq,Cup,House,match,0,1,RedHouse_1,RedHouse_1,RedHouse_3,BlueCup_1
15,15,Green,wvcnz,Cross,Key,match,0,1,GreenKey_2,GreenKey_3,GreenKey_3,RedCross_2
16,16,Green,wvcnz,Cross,Lamp,match,0,1,GreenLamp_1,GreenLamp_3,GreenLamp_2,BlackCross_1
17,17,Pink,mtpv,Lamp,Leaf,match,0,1,PinkLeaf_2,PinkLeaf_3,PinkLeaf_3,BlackLamp_1
18,18,Black,rjdnv,Plane,Lock,match,0,1,BlackLock_3,BlackLock_3,BlackLock_2,GreenPlane_2
19,19,Blue,qxsw,Boat,Note,match,0,1,BlueNote_3,BlueNote_1,BlueNote_2,BrownBoat_2
20,20,Blue,qxsw,Boat,Plane,match,0,1,BluePlane_3,BluePlane_2,BluePlane_3,BrownBoat_3
21,21,Brown,zbxlv,House,Shoe,match,0,1,BrownShoe_1,BrownShoe_1,BrownShoe_1,GreenHouse_1
22,22,Pink,mtpv,Lamp,Square,match,0,1,PinkSquare_1,PinkSquare_3,PinkSquare_1,GreenLamp_3
23,23,Green,wvcnz,Cross,Star,match,0,1,GreenStar_3,GreenStar_1,GreenStar_1,BrownCross_2
24,24,Blue,qxsw,Boat,Tree,match,0,1,BlueTree_3,BlueTree_2,BlueTree_1,PinkBoat_2
25,25,Red,xkq,Cup,Bag,match,0,2,RedBag_3,RedBag_3,RedBag_2,RedBag_2
26,26,Brown,zbxlv,House,Bell,match,0,2,BrownBell_3,BrownBell_1,BrownBell_2,GreenBell_1
27,27,Pink,mtpv,Lamp,Boat,match,0,2,PinkBoat_2,PinkBoat_2,PinkBoat_3,BrownBoat_3
28,28,Blue,qxsw,Boat,Bone,match,0,2,BlueBone_1,BlueBone_2,BlueBone_3,BrownBone_1
29,29,Brown,zbxlv,House,Bow,match,0,2,BrownBow_3,BrownBow_2,BrownBow_2,GreenBow_1
