,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Green,wvcnz,Cross,Bag,match,0,1,GreenBag_3,GreenBag_2,GreenBag_1,BlackCross_2
1,1,Black,rjdnv,Plane,Bell,match,0,1,BlackBell_3,BlackBell_1,BlackBell_3,BluePlane_3
2,2,Green,wvcnz,Cross,Boat,match,0,1,GreenBoat_2,GreenBoat_2,GreenBoat_1,BrownCross_3
3,3,Black,rjdnv,Plane,Bone,match,0,1,BlackBone_1,BlackBone_2,BlackBone_3,BluePlane_1
4,4,Blue,qxsw,Boat,Bow,match,0,1,BlueBow_2,BlueBow_1,BlueBow_1,GreenBoat_3
5,5,Red,xkq,Cup,Cane,match,0,1,RedCane_3,RedCane_1,RedCane_3,PinkCup_1
6,6,Pink,mtpv,Lamp,Car,match,0,1,PinkCar_3,PinkCar_1,PinkCar_3,GreenLamp_2
7,7,Pink,mtpv,Lamp,Cross,match,0,1,PinkCross_1,PinkCross_2,PinkCross_3,GreenLamp_2
8,8,Brown,zbxlv,House,Cup,match,0,1,BrownCup_1,BrownCup_3,BrownCup_1,PinkHouse_1
9,9,Black,rjdnv,Plane,Disc,match,0,1,BlackDisc_2,BlackDisc_1,BlackDisc_1,RedPlane_2
10,10,Red,xkq,Cup,Flag,match,0,1,RedFlag_2,RedFlag_2,RedFlag_3,BlueCup_3
11,11,Pink,mtpv,Lamp,Fork,match,0,1,PinkFork_1,PinkFork_1,PinkFork_3,GreenLamp_3
12,12,Red,xkq,Cup,Hand,match,0,1,RedHand_2,RedHand_1,RedHand_2,GreenCup_3
13,13,Blue,qxsw,Boat,Heart,match,0,1,BlueHeart_1,BlueHeart_2,BlueHeart_2,RedBoat_3
14,14,Blue,qxsw,Boat,House,match,0,1,BlueHouse_1,BlueHouse_3,BlueHouse_3,RedBoat_3
15,15,Pink,mtpv,Lamp,Key,match,0,1,PinkKey_2,PinkKey_1,PinkKey_2,BlueLamp_1
16,16,Blue,qxsw,Boat,Lamp,match,0,1,BlueLamp_2,BlueLamp_1,BlueLamp_2,BlackBoat_2
17,17,Green,wvcnz,Cross,Leaf,match,0,1,GreenLeaf_2,GreenLeaf_1,GreenLeaf_3,BlackCross_1
18,18,Brown,zbxlv,House,Lock,match,0,1,BrownLock_3,BrownLock_3,BrownLock_3,GreenHouse_2
19,19,Black,rjdnv,Plane,Note,match,0,1,BlackNote_2,BlackNote_3,BlackNote_2,RedPlane_1
20,20,Blue,qxsw,Boat,Plane,match,0,1,BluePlane_1,BluePlane_1,BluePlane_1,GreenBoat_3
21,21,Brown,zbxlv,House,Shoe,match,0,1,BrownShoe_3,BrownShoe_2,BrownShoe_3,GreenHouse_2
22,22,Red,xkq,Cup,Square,match,0,1,RedSquare_2,RedSquare_3,RedSquare_2,BrownCup_2
23,23,Green,wvcnz,Cross,Star,match,0,1,GreenStar_2,GreenStar_1,GreenStar_3,BlackCross_2
24,24,Brown,zbxlv,House,Tree,match,0,1,BrownTree_2,BrownTree_1,BrownTree_2,PinkHouse_3
25,25,Pink,mtpv,Lamp,Bag,match,0,2,PinkBag_1,PinkBag_1,PinkBag_1,PinkBag_2
26,26,Green,wvcnz,Cross,Bell,match,0,2,GreenBell_3,GreenBell_2,GreenBell_2,BlackBell_2
27,27,Green,wvcnz,Cross,Boat,match,0,2,GreenBoat_2,GreenBoat_1,GreenBoat_2,RedBoat_2
28,28,Green,wvcnz,Cross,Bone,match,0,2,GreenBone_3,GreenBone_3,GreenBone_1,BrownBone_2
29,29,Brown,zbxlv,House,Bow,match,0,2,BrownBow_1,BrownBow_2,BrownBow_1,RedBow_1
30,30,Red,xkq,Cup,Cane,match,0,2,RedCane_1,RedCane_2,RedCane_3,RedCane_1
31,31,Brown,zbxlv,House,Car,match,0,2,BrownCar_1,BrownCar_2,BrownCar_1,BlueCar_2
32,32,Black,rjdnv,Plane,Cross,match,0,2,BlackCross_1,BlackCross_1,BlackCross_1,BlackCross_3
33,33,Blue,qxsw,Boat,Cup,match,0,2,BlueCup_2,BlueCup_2,BlueCup_2,GreenCup_1
34,34,Red,xkq,Cup,Disc,match,0,2,RedDisc_1,RedDisc_2,RedDisc_2,RedDisc_3
35,35,Pink,mtpv,Lamp,Flag,match,0,2,PinkFlag_2,PinkFlag_3,PinkFlag_2,RedFlag_2
36,36,Blue,qxsw,Boat,Fork,match,0,2,BlueFork_2,BlueFork_1,BlueFork_3,PinkFork_1
37,37,Red,xkq,Cup,Hand,match,0,2,RedHand_1,RedHand_1,RedHand_3,RedHand_3
38,38,Black,rjdnv,Plane,Heart,match,0,2,BlackHeart_3,BlackHeart_3,BlackHeart_1,RedHeart_1
39,39,Blue,qxsw,Boat,House,match,0,2,BlueHouse_2,BlueHouse_2,BlueHouse_1,GreenHouse_3
40,40,Black,rjdnv,Plane,Key,match,0,2,BlackKey_3,BlackKey_1,BlackKey_2,BlackKey_1
41,41,Green,wvcnz,Cross,Lamp,match,0,2,GreenLamp_1,GreenLamp_3,GreenLamp_3,BlackLamp_1
42,42,Pink,mtpv,Lamp,Leaf,match,0,2,PinkLeaf_1,PinkLeaf_3,PinkLeaf_1,BrownLeaf_2
43,43,Pink,mtpv,Lamp,Lock,match,0,2,PinkLock_2,PinkLock_1,PinkLock_2,PinkLock_2
44,44,Blue,qxsw,Boat,Note,match,0,2,BlueNote_1,BlueNote_1,BlueNote_1,BlackNote_1
45,45,Red,xkq,Cup,Plane,match,0,2,RedPlane_1,RedPlane_3,RedPlane_2,GreenPlane_3
46,46,Black,rjdnv,Plane,Shoe,match,0,2,BlackShoe_3,BlackShoe_3,BlackShoe_1,BlueShoe_3
47,47,Brown,zbxlv,House,Square,match,0,2,BrownSquare_2,BrownSquare_1,BrownSquare_3,BrownSquare_2
48,48,Brown,zbxlv,House,Star,match,0,2,BrownStar_1,BrownStar_2,BrownStar_2,BlueStar_2
49,49,Blue,qxsw,Boat,Tree,match,0,2,BlueTree_3,BlueTree_2,BlueTree_3,RedTree_2
50,50,Red,xkq,Cup,Bag,mismatch,1,0,RedSquare_2,RedBow_1,RedFlag_1,BlackNote_2
51,51,Black,rjdnv,Plane,Bell,mismatch,1,0,BlackSquare_1,BlackKey_2,BlackNote_3,BlueKey_2
52,52,Black,rjdnv,Plane,Boat,mismatch,1,0,BlackCross_2,BlackBag_1,BlackLamp_2,RedDisc_3
53,53,Red,xkq,Cup,Bone,mismatch,1,0,RedCane_2,RedCane_1,RedTree_2,RedBag_3
54,54,Red,xkq,Cup,Bow,mismatch,1,0,RedBoat_2,RedBoat_2,RedHand_1,BlackBell_2
55,55,Pink,mtpv,Lamp,Cane,mismatch,1,0,PinkLeaf_1,PinkCar_3,PinkLock_3,GreenHouse_3
56,56,Brown,zbxlv,House,Car,mismatch,1,0,BrownPlane_1,BrownStar_2,BrownCup_3,GreenLamp_3
57,57,Brown,zbxlv,House,Cross,mismatch,1,0,BrownCup_2,BrownCar_1,BrownSquare_3,GreenHeart_1
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkFork_1,PinkLock_2,PinkLock_3,BlueBow_1
59,59,Blue,qxsw,Boat,Disc,mismatch,1,0,BlueBow_3,BlueNote_2,BlueTree_3,BrownBone_2
60,60,Brown,zbxlv,House,Flag,mismatch,1,0,BrownLock_2,BrownShoe_1,BrownCup_1,BlackHeart_3
61,61,Pink,mtpv,Lamp,Fork,mismatch,1,0,PinkCar_1,PinkHouse_2,PinkBag_3,RedBoat_3
62,62,Blue,qxsw,Boat,Hand,mismatch,1,0,BlueDisc_3,BlueFork_3,BlueLamp_2,RedNote_2
63,63,Green,wvcnz,Cross,Heart,mismatch,1,0,GreenLeaf_1,GreenLamp_2,GreenCup_3,BrownShoe_1
64,64,Green,wvcnz,Cross,House,mismatch,1,0,GreenBell_3,GreenBag_2,GreenFork_1,BlueCup_2
65,65,Pink,mtpv,Lamp,Key,mismatch,1,0,PinkBag_3,PinkCar_3,PinkLock_1,PinkFork_3
66,66,Black,rjdnv,Plane,Lamp,mismatch,1,0,BlackCross_1,BlackShoe_3,BlackBag_3,BrownPlane_1
67,67,Green,wvcnz,Cross,Leaf,mismatch,1,0,GreenFork_3,GreenLock_2,GreenHouse_1,PinkKey_1
68,68,Blue,qxsw,Boat,Lock,mismatch,1,0,BlueBow_3,BluePlane_1,BlueLamp_1,GreenLeaf_3
69,69,Brown,zbxlv,House,Note,mismatch,1,0,BrownTree_3,BrownCar_2,BrownLeaf_3,BlackBoat_3
70,70,Green,wvcnz,Cross,Plane,mismatch,1,0,GreenHouse_2,GreenBow_2,GreenBag_1,RedBell_3
71,71,Blue,qxsw,Boat,Shoe,mismatch,1,0,BlueCane_1,BlueHeart_1,BlueFork_1,BlackHeart_3
72,72,Black,rjdnv,Plane,Square,mismatch,1,0,BlackHand_3,BlackHeart_2,BlackNote_3,BlueKey_3
73,73,Blue,qxsw,Boat,Star,mismatch,1,0,BlueLamp_2,BlueBow_1,BlueLamp_1,BrownLamp_2
74,74,Red,xkq,Cup,Tree,mismatch,1,0,RedBell_2,RedBell_1,RedSquare_3,GreenBone_3
75,75,Black,rjdnv,Plane,Bag,mismatch,2,0,GreenBag_2,BlackCross_3,BlackLamp_3,GreenBell_2
76,76,Red,xkq,Cup,Bell,mismatch,2,0,BlackBell_1,RedBow_3,RedTree_1,BlueFork_2
77,77,Red,xkq,Cup,Boat,mismatch,2,0,GreenBoat_1,RedHand_3,RedDisc_2,PinkFlag_1
78,78,Brown,zbxlv,House,Bone,mismatch,2,0,GreenBone_3,BrownLeaf_1,BrownNote_3,GreenPlane_3
79,79,Green,wvcnz,Cross,Bow,mismatch,2,0,RedBow_3,GreenBell_2,GreenLeaf_2,BlackSquare_1
80,80,Blue,qxsw,Boat,Cane,mismatch,2,0,RedCane_1,BlueKey_1,BlueHouse_3,RedDisc_2
81,81,Blue,qxsw,Boat,Car,mismatch,2,0,PinkCar_3,BlueTree_2,BlueNote_1,GreenFork_2
82,82,Black,rjdnv,Plane,Cross,mismatch,2,0,PinkCross_1,BlackBone_3,BlackBag_2,BlueDisc_2
83,83,Green,wvcnz,Cross,Cup,mismatch,2,0,BlueCup_2,GreenHouse_2,GreenLock_1,BlueHand_2
84,84,Black,rjdnv,Plane,Disc,mismatch,2,0,RedDisc_1,BlackCross_1,BlackBone_3,PinkTree_3
85,85,Pink,mtpv,Lamp,Flag,mismatch,2,0,BrownFlag_3,PinkKey_2,PinkCar_1,BlueKey_1
86,86,Green,wvcnz,Cross,Fork,mismatch,2,0,PinkFork_3,GreenPlane_1,GreenBag_3,BlackSquare_3
87,87,Black,rjdnv,Plane,Hand,mismatch,2,0,BlueHand_3,BlackHeart_1,BlackBone_2,BlackBone_2
88,88,Red,xkq,Cup,Heart,mismatch,2,0,BlueHeart_3,RedBell_3,RedHand_1,BlackDisc_3
89,89,Pink,mtpv,Lamp,House,mismatch,2,0,BlueHouse_1,PinkCup_1,PinkBag_2,BrownLock_1
90,90,Blue,qxsw,Boat,Key,mismatch,2,0,BlackKey_1,BlueHeart_2,BlueStar_3,BrownLeaf_2
91,91,Brown,zbxlv,House,Lamp,mismatch,2,0,GreenLamp_1,BrownFlag_1,BrownStar_3,BlueNote_2
92,92,Brown,zbxlv,House,Leaf,mismatch,2,0,PinkLeaf_3,BrownNote_2,BrownSquare_1,BlueKey_1
93,93,Green,wvcnz,Cross,Lock,mismatch,2,0,BrownLock_3,GreenBell_1,GreenBone_2,RedTree_2
94,94,Red,xkq,Cup,Note,mismatch,2,0,BlackNote_1,RedBone_1,RedCane_1,PinkKey_2
95,95,Brown,zbxlv,House,Plane,mismatch,2,0,RedPlane_3,BrownFlag_2,BrownBone_1,BlueKey_1
96,96,Blue,qxsw,Boat,Shoe,mismatch,2,0,BlackShoe_2,BlueCane_3,BlueFork_2,BrownLock_2
97,97,Pink,mtpv,Lamp,Square,mismatch,2,0,RedSquare_2,PinkCane_2,PinkHouse_3,BlackShoe_1
98,98,Blue,qxsw,Boat,Star,mismatch,2,0,GreenStar_2,BluePlane_1,BlueKey_1,PinkFork_3
99,99,Pink,mtpv,Lamp,Tree,mismatch,2,0,RedTree_2,PinkCup_2,PinkLock_1,BlueNote_1
