,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Green,wvcnz,Cross,Bag,match,0,1,GreenBag_2,GreenBag_2,GreenBag_3,BlueCross_1
1,1,Green,wvcnz,Cross,Bell,match,0,1,GreenBell_3,GreenBell_2,GreenBell_2,BrownCross_3
2,2,Brown,zbxlv,House,Boat,match,0,1,BrownBoat_3,BrownBoat_1,BrownBoat_2,RedHouse_1
3,3,Red,xkq,Cup,Bone,match,0,1,RedBone_2,RedBone_1,RedBone_1,BlueCup_2
4,4,Black,rjdnv,Plane,Bow,match,0,1,BlackBow_1,BlackBow_2,BlackBow_2,BluePlane_3
5,5,Pink,mtpv,Lamp,Cane,match,0,1,PinkCane_2,PinkCane_3,PinkCane_3,BlackLamp_2
6,6,Red,xkq,Cup,Car,match,0,1,RedCar_2,RedCar_2,RedCar_2,BrownCup_2
7,7,Pink,mtpv,Lamp,Cross,match,0,1,PinkCross_3,PinkCross_1,PinkCross_2,BrownLamp_3
8,8,Brown,zbxlv,House,Cup,match,0,1,BrownCup_2,BrownCup_3,BrownCup_1,BlueHouse_2
9,9,Black,rjdnv,Plane,Disc,match,0,1,BlackDisc_2,BlackDisc_3,BlackDisc_2,BrownPlane_1
10,10,Blue,qxsw,Boat,Flag,match,0,1,BlueFlag_1,BlueFlag_1,BlueFlag_1,BrownBoat_2
11,11,Blue,qxsw,Boat,Fork,match,0,1,BlueFork_3,BlueFork_3,BlueFork_3,PinkBoat_2
12,12,Brown,zbxlv,House,Hand,match,0,1,BrownHand_2,BrownHand_2,BrownHand_3,BlueHouse_1
13,13,Blue,qxsw,Boat,Heart,match,0,1,BlueHeart_3,BlueHeart_1,BlueHeart_1,GreenBoat_3
14,14,Green,wvcnz,Cross,House,match,0,1,GreenHouse_2,GreenHouse_3,GreenHouse_1,BrownCross_1
15,15,Pink,mtpv,Lamp,Key,match,0,1,PinkKey_3,PinkKey_1,PinkKey_3,BlackLamp_1
16,16,Black,rjdnv,Plane,Lamp,match,0,1,BlackLamp_1,BlackLamp_1,BlackLamp_1,BrownPlane_2
17,17,Pink,mtpv,Lamp,Leaf,match,0,1,PinkLeaf_2,PinkLeaf_2,PinkLeaf_2,BlackLamp_3
18,18,Pink,mtpv,Lamp,Lock,match,0,1,PinkLock_2,PinkLock_2,PinkLock_3,BlackLamp_3
19,19,Green,wvcnz,Cross,Note,match,0,1,GreenNote_3,GreenNote_3,GreenNote_1,BlueCross_2
20,20,Brown,zbxlv,House,Plane,match,0,1,BrownPlane_3,BrownPlane_2,BrownPlane_1,BlueHouse_1
21,21,Red,xkq,Cup,Shoe,match,0,1,RedShoe_1,RedShoe_1,RedShoe_1,BlueCup_3
22,22,Red,xkq,Cup,Square,match,0,1,RedSquare_1,RedSquare_3,RedSquare_2,GreenCup_1
23,23,Black,rjdnv,Plane,Star,match,0,1,BlackStar_2,BlackStar_3,BlackStar_3,GreenPlane_1
24,24,Blue,qxsw,Boat,Tree,match,0,1,BlueTree_3,BlueTree_1,BlueTree_1,PinkBoat_2
25,25,Pink,mtpv,Lamp,Bag,match,0,2,PinkBag_2,PinkBag_3,PinkBag_1,BrownBag_2
