,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Brown,zbxlv,House,Bag,match,0,1,BrownBag_2,BrownBag_2,BrownBag_3,BlueHouse_3
1,1,Red,xkq,Cup,Bell,match,0,1,RedBell_3,RedBell_3,RedBell_2,BlueCup_2
2,2,Brown,zbxlv,House,Boat,match,0,1,BrownBoat_1,BrownBoat_2,BrownBoat_3,GreenHouse_3
3,3,Pink,mtpv,Lamp,Bone,match,0,1,PinkBone_2,PinkBone_3,PinkBone_2,BrownLamp_3
4,4,Black,rjdnv,Plane,Bow,match,0,1,BlackBow_2,BlackBow_1,BlackBow_2,RedPlane_1
5,5,Pink,mtpv,Lamp,Cane,match,0,1,PinkCane_2,PinkCane_3,PinkCane_2,BlueLamp_2
6,6,Brown,zbxlv,House,Car,match,0,1,BrownCar_1,BrownCar_2,BrownCar_3,GreenHouse_2
7,7,Black,rjdnv,Plane,Cross,match,0,1,BlackCross_1,BlackCross_3,BlackCross_3,BluePlane_3
8,8,Blue,qxsw,Boat,Cup,match,0,1,BlueCup_2,BlueCup_2,BlueCup_2,RedBoat_2
9,9,Red,xkq,Cup,Disc,match,0,1,RedDisc_2,RedDisc_3,RedDisc_1,BlueCup_2
10,10,Blue,qxsw,Boat,Flag,match,0,1,BlueFlag_2,BlueFlag_3,BlueFlag_3,PinkBoat_2
11,11,Black,rjdnv,Plane,Fork,match,0,1,BlackFork_1,BlackFork_1,BlackFork_2,RedPlane_1
12,12,Blue,qxsw,Boat,Hand,match,0,1,BlueHand_2,BlueHand_2,BlueHand_3,BrownBoat_1
13,13,Blue,qxsw,Boat,Heart,match,0,1,BlueHeart_2,BlueHeart_2,BlueHeart_1,RedBoat_1
14,14,Green,wvcnz,Cross,House,match,0,1,GreenHouse_1,GreenHouse_2,GreenHouse_3,PinkCross_1
15,15,Green,wvcnz,Cross,Key,match,0,1,GreenKey_2,GreenKey_3,GreenKey_3,BlueCross_1
16,16,Green,wvcnz,Cross,Lamp,match,0,1,GreenLamp_2,GreenLamp_1,GreenLamp_3,PinkCross_2
17,17,Green,wvcnz,Cross,Leaf,match,0,1,GreenLeaf_1,GreenLeaf_1,GreenLeaf_3,BlueCross_3
18,18,Red,xkq,Cup,Lock,match,0,1,RedLock_2,RedLock_1,RedLock_3,GreenCup_1
19,19,Pink,mtpv,Lamp,Note,match,0,1,PinkNote_1,PinkNote_1,PinkNote_1,BrownLamp_2
20,20,Red,xkq,Cup,Plane,match,0,1,RedPlane_2,RedPlane_1,RedPlane_2,BlueCup_1
21,21,Brown,zbxlv,House,Shoe,match,0,1,BrownShoe_1,BrownShoe_2,BrownShoe_3,GreenHouse_2
22,22,Brown,zbxlv,House,Square,match,0,1,BrownSquare_3,BrownSquare_3,BrownSquare_3,BlueHouse_1
23,23,Black,rjdnv,Plane,Star,match,0,1,BlackStar_3,BlackStar_1,BlackStar_3,RedPlane_2
24,24,Pink,mtpv,Lamp,Tree,match,0,1,PinkTree_2,PinkTree_3,PinkTree_2,GreenLamp_1
25,25,Blue,qxsw,Boat,Bag,match,0,2,BlueBag_2,BlueBag_1,BlueBag_2,BlackBag_1
26,26,Green,wvcnz,Cross,Bell,match,0,2,GreenBell_3,GreenBell_1,GreenBell_2,RedBell_1
27,27,Brown,zbxlv,House,Boat,match,0,2,BrownBoat_3,BrownBoat_2,BrownBoat_1,RedBoat_2
28,28,Brown,zbxlv,House,Bone,match,0,2,BrownBone_2,BrownBone_3,BrownBone_2,BlackBone_1
29,29,Green,wvcnz,Cross,Bow,match,0,2,GreenBow_2,GreenBow_3,GreenBow_1,GreenBow_3
30,30,Red,xkq,Cup,Cane,match,0,2,RedCane_3,RedCane_1,RedCane_2,PinkCane_3
31,31,Red,xkq,Cup,Car,match,0,2,RedCar_2,RedCar_1,RedCar_2,BlueCar_2
32,32,Black,rjdnv,Plane,Cross,match,0,2,BlackCross_1,BlackCross_3,BlackCross_2,BlackCross_2
33,33,Black,rjdnv,Plane,Cup,match,0,2,BlackCup_1,BlackCup_3,BlackCup_2,GreenCup_2
34,34,Blue,qxsw,Boat,Disc,match,0,2,BlueDisc_3,BlueDisc_2,BlueDisc_1,RedDisc_3
35,35,Black,rjdnv,Plane,Flag,match,0,2,BlackFlag_2,BlackFlag_1,BlackFlag_1,BrownFlag_1
36,36,Pink,mtpv,Lamp,Fork,match,0,2,PinkFork_1,PinkFork_1,PinkFork_2,PinkFork_3
37,37,Black,rjdnv,Plane,Hand,match,0,2,BlackHand_2,BlackHand_3,BlackHand_2,BrownHand_2
38,38,Pink,mtpv,Lamp,Heart,match,0,2,PinkHeart_2,PinkHeart_1,PinkHeart_2,RedHeart_1
39,39,Blue,qxsw,Boat,House,match,0,2,BlueHouse_2,BlueHouse_2,BlueHouse_2,BlueHouse_1
40,40,Pink,mtpv,Lamp,Key,match,0,2,PinkKey_2,PinkKey_3,PinkKey_1,GreenKey_2
41,41,Brown,zbxlv,House,Lamp,match,0,2,BrownLamp_2,BrownLamp_3,BrownLamp_2,GreenLamp_2
42,42,Blue,qxsw,Boat,Leaf,match,0,2,BlueLeaf_2,BlueLeaf_1,BlueLeaf_1,PinkLeaf_3
43,43,Red,xkq,Cup,Lock,match,0,2,RedLock_2,RedLock_1,RedLock_2,BlueLock_3
44,44,Brown,zbxlv,House,Note,match,0,2,BrownNote_2,BrownNote_2,BrownNote_2,BrownNote_2
45,45,Red,xkq,Cup,Plane,match,0,2,RedPlane_1,RedPlane_2,RedPlane_3,BluePlane_2
46,46,Green,wvcnz,Cross,Shoe,match,0,2,GreenShoe_3,GreenShoe_3,GreenShoe_2,BlackShoe_2
47,47,Pink,mtpv,Lamp,Square,match,0,2,PinkSquare_3,PinkSquare_3,PinkSquare_2,BrownSquare_2
48,48,Green,wvcnz,Cross,Star,match,0,2,GreenStar_1,GreenStar_3,GreenStar_3,GreenStar_1
49,49,Brown,zbxlv,House,Tree,match,0,2,BrownTree_1,BrownTree_3,BrownTree_1,PinkTree_3
50,50,Brown,zbxlv,House,Bag,mismatch,1,0,BrownBoat_3,BrownBell_1,BrownCane_1,PinkLock_1
51,51,Brown,zbxlv,House,Bell,mismatch,1,0,BrownShoe_2,BrownFlag_2,BrownBag_3,PinkTree_1
52,52,Pink,mtpv,Lamp,Boat,mismatch,1,0,PinkKey_2,PinkHeart_2,PinkCross_3,BrownLamp_3
53,53,Black,rjdnv,Plane,Bone,mismatch,1,0,BlackKey_2,BlackTree_2,BlackTree_1,RedBow_2
54,54,Red,xkq,Cup,Bow,mismatch,1,0,RedCar_1,RedCane_3,RedFork_1,RedFork_3
55,55,Green,wvcnz,Cross,Cane,mismatch,1,0,GreenBell_2,GreenHand_3,GreenHouse_2,BlueCar_1
56,56,Green,wvcnz,Cross,Car,mismatch,1,0,GreenHand_2,GreenBell_1,GreenStar_3,RedPlane_2
57,57,Blue,qxsw,Boat,Cross,mismatch,1,0,BlueLeaf_3,BluePlane_1,BluePlane_2,GreenFork_2
58,58,Blue,qxsw,Boat,Cup,mismatch,1,0,BlueCar_2,BlueNote_2,BlueCross_1,GreenFork_2
59,59,Green,wvcnz,Cross,Disc,mismatch,1,0,GreenHand_3,GreenStar_3,GreenHand_2,BrownFlag_3
60,60,Brown,zbxlv,House,Flag,mismatch,1,0,BrownKey_3,BrownNote_3,BrownBoat_3,PinkKey_1
61,61,Red,xkq,Cup,Fork,mismatch,1,0,RedBow_3,RedDisc_3,RedBell_3,BlueDisc_3
62,62,Green,wvcnz,Cross,Hand,mismatch,1,0,GreenCup_2,GreenHouse_3,GreenStar_2,BrownBell_3
63,63,Black,rjdnv,Plane,Heart,mismatch,1,0,BlackFork_3,BlackShoe_1,BlackBone_2,BrownFlag_3
64,64,Pink,mtpv,Lamp,House,mismatch,1,0,PinkBoat_3,PinkLeaf_1,PinkBone_1,PinkLock_3
65,65,Black,rjdnv,Plane,Key,mismatch,1,0,BlackStar_1,BlackHeart_2,BlackShoe_2,BlueHouse_1
66,66,Brown,zbxlv,House,Lamp,mismatch,1,0,BrownNote_3,BrownKey_1,BrownTree_1,RedStar_3
67,67,Pink,mtpv,Lamp,Leaf,mismatch,1,0,PinkHouse_2,PinkBone_2,PinkTree_3,GreenFork_2
68,68,Blue,qxsw,Boat,Lock,mismatch,1,0,BlueCar_2,BlueBag_3,BlueHand_1,BlackHeart_2
69,69,Red,xkq,Cup,Note,mismatch,1,0,RedPlane_1,RedPlane_2,RedCane_3,BlackBone_3
70,70,Blue,qxsw,Boat,Plane,mismatch,1,0,BlueDisc_3,BlueSquare_2,BlueHouse_2,BrownBone_1
71,71,Pink,mtpv,Lamp,Shoe,mismatch,1,0,PinkSquare_1,PinkLock_1,PinkBell_1,GreenLeaf_3
72,72,Brown,zbxlv,House,Square,mismatch,1,0,BrownKey_1,BrownTree_1,BrownCar_1,GreenHouse_3
73,73,Red,xkq,Cup,Star,mismatch,1,0,RedFork_2,RedBoat_3,RedBow_3,BlackCup_1
74,74,Black,rjdnv,Plane,Tree,mismatch,1,0,BlackFlag_3,BlackBone_3,BlackFlag_3,PinkHouse_1
75,75,Black,rjdnv,Plane,Bag,mismatch,2,0,BlueBag_1,BlackHeart_1,BlackHeart_3,GreenLamp_2
