,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Pink,mtpv,Lamp,Bag,match,0,1,PinkBag_3,PinkBag_2,PinkBag_2,BlackLamp_1
1,1,Brown,zbxlv,House,Bell,match,0,1,BrownBell_1,BrownBell_1,BrownBell_3,GreenHouse_2
2,2,Green,wvcnz,Cross,Boat,match,0,1,GreenBoat_3,GreenBoat_2,GreenBoat_1,PinkCross_2
3,3,Red,xkq,Cup,Bone,match,0,1,RedBone_1,RedBone_1,RedBone_1,BrownCup_3
4,4,Pink,mtpv,Lamp,Bow,match,0,1,PinkBow_1,PinkBow_3,PinkBow_3,BlueLamp_3
5,5,Brown,zbxlv,House,Cane,match,0,1,BrownCane_3,BrownCane_3,BrownCane_3,BlueHouse_1
6,6,Black,rjdnv,Plane,Car,match,0,1,BlackCar_3,BlackCar_3,BlackCar_3,PinkPlane_2
7,7,Black,rjdnv,Plane,Cross,match,0,1,BlackCross_2,BlackCross_3,BlackCross_1,PinkPlane_1
8,8,Blue,qxsw,Boat,Cup,match,0,1,BlueCup_3,BlueCup_1,BlueCup_3,GreenBoat_2
9,9,Red,xkq,Cup,Disc,match,0,1,RedDisc_1,RedDisc_2,RedDisc_2,PinkCup_1
10,10,Pink,mtpv,Lamp,Flag,match,0,1,PinkFlag_2,PinkFlag_1,PinkFlag_2,RedLamp_3
11,11,Blue,qxsw,Boat,Fork,match,0,1,BlueFork_3,BlueFork_2,BlueFork_2,BlackBoat_1
12,12,Black,rjdnv,Plane,Hand,match,0,1,BlackHand_3,BlackHand_1,BlackHand_2,RedPlane_3
13,13,Red,xkq,Cup,Heart,match,0,1,RedHeart_1,RedHeart_1,RedHeart_2,BlackCup_1
14,14,Pink,mtpv,Lamp,House,match,0,1,PinkHouse_2,PinkHouse_1,PinkHouse_3,BlueLamp_2
15,15,Green,wvcnz,Cross,Key,match,0,1,GreenKey_3,GreenKey_3,GreenKey_1,BlackCross_3
16,16,Black,rjdnv,Plane,Lamp,match,0,1,BlackLamp_3,BlackLamp_1,BlackLamp_1,BrownPlane_3
17,17,Red,xkq,Cup,Leaf,match,0,1,RedLeaf_3,RedLeaf_2,RedLeaf_2,BrownCup_3
18,18,Blue,qxsw,Boat,Lock,match,0,1,BlueLock_1,BlueLock_2,BlueLock_2,RedBoat_2
