,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Pink,mtpv,Lamp,Bag,match,0,1,PinkBag_1,PinkBag_3,PinkBag_2,GreenLamp_1
1,1,Brown,zbxlv,House,Bell,match,0,1,BrownBell_3,BrownBell_3,BrownBell_1,BlueHouse_1
2,2,Green,wvcnz,Cross,Boat,match,0,1,GreenBoat_2,GreenBoat_1,GreenBoat_1,BlueCross_1
3,3,Brown,zbxlv,House,Bone,match,0,1,BrownBone_1,BrownBone_2,BrownBone_2,RedHouse_1
4,4,Black,rjdnv,Plane,Bow,match,0,1,BlackBow_1,BlackBow_2,BlackBow_2,BluePlane_3
5,5,Black,rjdnv,Plane,Cane,match,0,1,BlackCane_3,BlackCane_2,BlackCane_1,GreenPlane_1
6,6,Green,wvcnz,Cross,Car,match,0,1,GreenCar_3,GreenCar_3,GreenCar_2,BlackCross_2
7,7,Brown,zbxlv,House,Cross,match,0,1,BrownCross_3,BrownCross_3,BrownCross_1,RedHouse_1
8,8,Green,wvcnz,Cross,Cup,match,0,1,GreenCup_3,GreenCup_1,GreenCup_3,BlackCross_1
9,9,Red,xkq,Cup,Disc,match,0,1,RedDisc_1,RedDisc_1,RedDisc_2,GreenCup_3
10,10,Red,xkq,Cup,Flag,match,0,1,RedFlag_2,RedFlag_2,RedFlag_2,GreenCup_3
11,11,Blue,qxsw,Boat,Fork,match,0,1,BlueFork_3,BlueFork_1,BlueFork_1,RedBoat_1
12,12,Green,wvcnz,Cross,Hand,match,0,1,GreenHand_2,GreenHand_2,GreenHand_3,BlueCross_3
13,13,Pink,mtpv,Lamp,Heart,match,0,1,PinkHeart_2,PinkHeart_3,PinkHeart_1,GreenLamp_3
14,14,Pink,mtpv,Lamp,House,match,0,1,PinkHouse_3,PinkHouse_1,PinkHouse_3,BlackLamp_2
15,15,Black,rjdnv,Plane,Key,match,0,1,BlackKey_3,BlackKey_3,BlackKey_1,BluePlane_2
16,16,Black,rjdnv,Plane,Lamp,match,0,1,BlackLamp_2,BlackLamp_1,BlackLamp_1,GreenPlane_2
17,17,Red,xkq,Cup,Leaf,match,0,1,RedLeaf_2,RedLeaf_3,RedLeaf_1,BrownCup_1
18,18,Red,xkq,Cup,Lock,match,0,1,RedLock_2,RedLock_3,RedLock_1,BrownCup_3
19,19,Red,xkq,Cup,Note,match,0,1,RedNote_2,RedNote_2,RedNote_1,GreenCup_1
20,20,Blue,qxsw,Boat,Plane,match,0,1,BluePlane_1,BluePlane_1,BluePlane_1,GreenBoat_3
21,21,Brown,zbxlv,House,Shoe,match,0,1,BrownShoe_1,BrownShoe_2,BrownShoe_2,BlueHouse_1
22,22,Blue,qxsw,Boat,Square,match,0,1,BlueSquare_1,BlueSquare_1,BlueSquare_3,RedBoat_2
23,23,Blue,qxsw,Boat,Star,match,0,1,BlueStar_3,BlueStar_3,BlueStar_3,BrownBoat_3
24,24,Pink,mtpv,Lamp,Tree,match,0,1,PinkTree_2,PinkTree_2,PinkTree_1,BlackLamp_3
25,25,Black,rjdnv,Plane,Bag,match,0,2,BlackBag_3,BlackBag_3,BlackBag_1,PinkBag_2
26,26,Red,xkq,Cup,Bell,match,0,2,RedBell_1,RedBell_2,RedBell_2,BrownBell_1
27,27,Red,xkq,Cup,Boat,match,0,2,RedBoat_2,RedBoat_1,RedBoat_2,BrownBoat_2
28,28,Pink,mtpv,Lamp,Bone,match,0,2,PinkBone_2,PinkBone_3,PinkBone_1,GreenBone_1
29,29,Green,wvcnz,Cross,Bow,match,0,2,GreenBow_3,GreenBow_3,GreenBow_3,GreenBow_2
30,30,Pink,mtpv,Lamp,Cane,match,0,2,PinkCane_1,PinkCane_1,PinkCane_2,GreenCane_1
31,31,Blue,qxsw,Boat,Car,match,0,2,BlueCar_1,BlueCar_1,BlueCar_3,BlackCar_1
32,32,Blue,qxsw,Boat,Cross,match,0,2,BlueCross_1,BlueCross_1,BlueCross_3,BlueCross_3
33,33,Brown,zbxlv,House,Cup,match,0,2,BrownCup_1,BrownCup_2,BrownCup_1,BrownCup_1
34,34,Pink,mtpv,Lamp,Disc,match,0,2,PinkDisc_1,PinkDisc_3,PinkDisc_1,GreenDisc_2
35,35,Green,wvcnz,Cross,Flag,match,0,2,GreenFlag_1,GreenFlag_3,GreenFlag_3,GreenFlag_1
36,36,Green,wvcnz,Cross,Fork,match,0,2,GreenFork_3,GreenFork_3,GreenFork_3,BlueFork_1
37,37,Blue,qxsw,Boat,Hand,match,0,2,BlueHand_3,BlueHand_3,BlueHand_1,BlackHand_3
38,38,Black,rjdnv,Plane,Heart,match,0,2,BlackHeart_2,BlackHeart_1,BlackHeart_2,BlueHeart_1
39,39,Red,xkq,Cup,House,match,0,2,RedHouse_2,RedHouse_3,RedHouse_3,BlueHouse_3
40,40,Black,rjdnv,Plane,Key,match,0,2,BlackKey_3,BlackKey_2,BlackKey_2,BlueKey_2
41,41,Red,xkq,Cup,Lamp,match,0,2,RedLamp_3,RedLamp_1,RedLamp_1,BlackLamp_1
42,42,Black,rjdnv,Plane,Leaf,match,0,2,BlackLeaf_1,BlackLeaf_1,BlackLeaf_3,BlackLeaf_2
43,43,Brown,zbxlv,House,Lock,match,0,2,BrownLock_1,BrownLock_1,BrownLock_3,RedLock_2
44,44,Pink,mtpv,Lamp,Note,match,0,2,PinkNote_3,PinkNote_1,PinkNote_3,PinkNote_3
45,45,Brown,zbxlv,House,Plane,match,0,2,BrownPlane_2,BrownPlane_2,BrownPlane_3,BluePlane_1
46,46,Blue,qxsw,Boat,Shoe,match,0,2,BlueShoe_1,BlueShoe_3,BlueShoe_1,PinkShoe_3
47,47,Brown,zbxlv,House,Square,match,0,2,BrownSquare_3,BrownSquare_2,BrownSquare_3,BrownSquare_1
48,48,Green,wvcnz,Cross,Star,match,0,2,GreenStar_1,GreenStar_3,GreenStar_2,PinkStar_1
49,49,Red,xkq,Cup,Tree,match,0,2,RedTree_3,RedTree_3,RedTree_1,RedTree_3
50,50,Red,xkq,Cup,Bag,mismatch,1,0,RedFlag_2,RedLeaf_2,RedLamp_2,BlueHand_2
51,51,Black,rjdnv,Plane,Bell,mismatch,1,0,BlackLamp_2,BlackSquare_2,BlackKey_1,BrownCross_3
52,52,Brown,zbxlv,House,Boat,mismatch,1,0,BrownCross_3,BrownPlane_3,BrownBone_1,RedStar_2
53,53,Green,wvcnz,Cross,Bone,mismatch,1,0,GreenDisc_2,GreenCar_1,GreenBow_3,GreenBoat_3
54,54,Brown,zbxlv,House,Bow,mismatch,1,0,BrownCup_1,BrownPlane_2,BrownLock_2,BrownCross_3
55,55,Red,xkq,Cup,Cane,mismatch,1,0,RedNote_1,RedStar_3,RedBow_1,PinkHouse_2
56,56,Black,rjdnv,Plane,Car,mismatch,1,0,BlackBow_1,BlackBag_1,BlackBow_1,BrownCup_1
57,57,Brown,zbxlv,House,Cross,mismatch,1,0,BrownLock_1,BrownBoat_1,BrownNote_1,BlackCar_2
58,58,Black,rjdnv,Plane,Cup,mismatch,1,0,BlackBow_1,BlackLamp_3,BlackHand_3,PinkShoe_3
59,59,Green,wvcnz,Cross,Disc,mismatch,1,0,GreenPlane_1,GreenCup_2,GreenLamp_2,GreenLamp_2
60,60,Pink,mtpv,Lamp,Flag,mismatch,1,0,PinkBag_2,PinkFork_3,PinkLock_1,RedBag_3
