,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Red,xkq,Cup,Bag,match,0,1,RedBag_1,RedBag_3,RedBag_1,GreenCup_2
1,1,Black,rjdnv,Plane,Bell,match,0,1,BlackBell_3,BlackBell_3,BlackBell_3,PinkPlane_1
2,2,Red,xkq,Cup,Boat,match,0,1,RedBoat_1,RedBoat_3,RedBoat_3,BlackCup_1
3,3,Pink,mtpv,Lamp,Bone,match,0,1,PinkBone_1,PinkBone_1,PinkBone_1,BlackLamp_1
4,4,Black,rjdnv,Plane,Bow,match,0,1,BlackBow_2,BlackBow_1,BlackBow_1,GreenPlane_3
5,5,Pink,mtpv,Lamp,Cane,match,0,1,PinkCane_3,PinkCane_1,PinkCane_3,BlueLamp_2
6,6,Pink,mtpv,Lamp,Car,match,0,1,PinkCar_1,PinkCar_3,PinkCar_2,RedLamp_1
7,7,Brown,zbxlv,House,Cross,match,0,1,BrownCross_1,BrownCross_2,BrownCross_2,BlackHouse_1
8,8,Green,wvcnz,Cross,Cup,match,0,1,GreenCup_3,GreenCup_2,GreenCup_3,BrownCross_2
9,9,Brown,zbxlv,House,Disc,match,0,1,BrownDisc_1,BrownDisc_1,BrownDisc_2,RedHouse_1
10,10,Blue,qxsw,Boat,Flag,match,0,1,BlueFlag_1,BlueFlag_3,BlueFlag_3,RedBoat_2
11,11,Brown,zbxlv,House,Fork,match,0,1,BrownFork_1,BrownFork_3,BrownFork_2,RedHouse_3
12,12,Pink,mtpv,Lamp,Hand,match,0,1,PinkHand_1,PinkHand_1,PinkHand_2,BlueLamp_3
13,13,Red,xkq,Cup,Heart,match,0,1,RedHeart_3,RedHeart_2,RedHeart_3,GreenCup_3
14,14,Green,wvcnz,Cross,House,match,0,1,GreenHouse_3,GreenHouse_1,GreenHouse_1,BrownCross_1
15,15,Green,wvcnz,Cross,Key,match,0,1,GreenKey_3,GreenKey_2,GreenKey_2,RedCross_1
16,16,Red,xkq,Cup,Lamp,match,0,1,RedLamp_1,RedLamp_2,RedLamp_3,GreenCup_2
17,17,Brown,zbxlv,House,Leaf,match,0,1,BrownLeaf_3,BrownLeaf_3,BrownLeaf_1,RedHouse_2
18,18,Blue,qxsw,Boat,Lock,match,0,1,BlueLock_1,BlueLock_1,BlueLock_1,BlackBoat_1
19,19,Blue,qxsw,Boat,Note,match,0,1,BlueNote_1,BlueNote_3,BlueNote_2,BlackBoat_1
20,20,Green,wvcnz,Cross,Plane,match,0,1,GreenPlane_3,GreenPlane_1,GreenPlane_3,BrownCross_1
21,21,Black,rjdnv,Plane,Shoe,match,0,1,BlackShoe_3,BlackShoe_1,BlackShoe_1,RedPlane_3
22,22,Blue,qxsw,Boat,Square,match,0,1,BlueSquare_1,BlueSquare_1,BlueSquare_2,BlackBoat_3
23,23,Black,rjdnv,Plane,Star,match,0,1,BlackStar_1,BlackStar_1,BlackStar_3,GreenPlane_3
24,24,Brown,zbxlv,House,Tree,match,0,1,BrownTree_1,BrownTree_3,BrownTree_1,GreenHouse_3
25,25,Blue,qxsw,Boat,Bag,match,0,2,BlueBag_1,BlueBag_1,BlueBag_3,RedBag_2
26,26,Brown,zbxlv,House,Bell,match,0,2,BrownBell_1,BrownBell_2,BrownBell_3,BlackBell_3
27,27,Black,rjdnv,Plane,Boat,match,0,2,BlackBoat_2,BlackBoat_1,BlackBoat_3,GreenBoat_2
28,28,Pink,mtpv,Lamp,Bone,match,0,2,PinkBone_2,PinkBone_1,PinkBone_1,RedBone_2
29,29,Red,xkq,Cup,Bow,match,0,2,RedBow_1,RedBow_1,RedBow_3,BlackBow_3
30,30,Brown,zbxlv,House,Cane,match,0,2,BrownCane_2,BrownCane_3,BrownCane_1,PinkCane_3
31,31,Blue,qxsw,Boat,Car,match,0,2,BlueCar_3,BlueCar_3,BlueCar_2,PinkCar_2
32,32,Brown,zbxlv,House,Cross,match,0,2,BrownCross_2,BrownCross_1,BrownCross_2,BlackCross_2
33,33,Blue,qxsw,Boat,Cup,match,0,2,BlueCup_1,BlueCup_1,BlueCup_3,BlackCup_3
34,34,Blue,qxsw,Boat,Disc,match,0,2,BlueDisc_3,BlueDisc_1,BlueDisc_2,BrownDisc_2
35,35,Brown,zbxlv,House,Flag,match,0,2,BrownFlag_1,BrownFlag_1,BrownFlag_1,BlueFlag_2
36,36,Black,rjdnv,Plane,Fork,match,0,2,BlackFork_2,BlackFork_2,BlackFork_1,BrownFork_1
37,37,Green,wvcnz,Cross,Hand,match,0,2,GreenHand_3,GreenHand_3,GreenHand_1,PinkHand_3
38,38,Red,xkq,Cup,Heart,match,0,2,RedHeart_1,RedHeart_3,RedHeart_3,PinkHeart_3
39,39,Black,rjdnv,Plane,House,match,0,2,BlackHouse_2,BlackHouse_3,BlackHouse_3,BlackHouse_2
