,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
0,0,Black,rjdnv,Plane,Bag,match,0,1,BlackBag_3,BlackBag_3,BlackBag_3,PinkPlane_1
1,1,Pink,mtpv,Lamp,Bell,match,0,1,PinkBell_3,PinkBell_1,PinkBell_1,GreenLamp_2
2,2,Black,rjdnv,Plane,Boat,match,0,1,BlackBoat_2,BlackBoat_2,BlackBoat_1,PinkPlane_1
3,3,Green,wvcnz,Cross,Bone,match,0,1,GreenBone_3,GreenBone_1,GreenBone_2,PinkCross_1
4,4,Brown,zbxlv,House,Bow,match,0,1,BrownBow_1,BrownBow_1,BrownBow_2,BlackHouse_2
5,5,Black,rjdnv,Plane,Cane,match,0,1,BlackCane_2,BlackCane_1,BlackCane_3,BrownPlane_2
6,6,Black,rjdnv,Plane,Car,match,0,1,BlackCar_3,BlackCar_1,BlackCar_1,PinkPlane_2
7,7,Pink,mtpv,Lamp,Cross,match,0,1,PinkCross_2,PinkCross_2,PinkCross_1,GreenLamp_2
8,8,Brown,zbxlv,House,Cup,match,0,1,BrownCup_2,BrownCup_2,BrownCup_1,BlackHouse_3
9,9,Blue,qxsw,Boat,Disc,match,0,1,BlueDisc_1,BlueDisc_1,BlueDisc_1,BrownBoat_1
10,10,Pink,mtpv,Lamp,Flag,match,0,1,PinkFlag_1,PinkFlag_3,PinkFlag_3,GreenLamp_2
11,11,Red,xkq,Cup,Fork,match,0,1,RedFork_1,RedFork_2,RedFork_3,BlackCup_2
12,12,Pink,mtpv,Lamp,Hand,match,0,1,PinkHand_3,PinkHand_2,PinkHand_2,BlackLamp_2
13,13,Red,xkq,Cup,Heart,match,0,1,RedHeart_3,RedHeart_2,RedHeart_2,PinkCup_3
14,14,Blue,qxsw,Boat,House,match,0,1,BlueHouse_1,BlueHouse_1,BlueHouse_2,BrownBoat_2
15,15,Brown,zbxlv,House,Key,match,0,1,BrownKey_1,BrownKey_3,BrownKey_1,RedHouse_3
16,16,Red,xkq,Cup,Lamp,match,0,1,RedLamp_2,RedLamp_1,RedLamp_1,BrownCup_1
17,17,Red,xkq,Cup,Leaf,match,0,1,RedLeaf_2,RedLeaf_2,RedLeaf_3,BlackCup_2
18,18,Brown,zbxlv,House,Lock,match,0,1,BrownLock_1,BrownLock_1,BrownLock_1,RedHouse_2
19,19,Green,wvcnz,Cross,Note,match,0,1,GreenNote_2,GreenNote_1,GreenNote_1,PinkCross_3
20,20,Pink,mtpv,Lamp,Plane,match,0,1,PinkPlane_3,PinkPlane_2,PinkPlane_3,GreenLamp_2
21,21,Green,wvcnz,Cross,Shoe,match,0,1,GreenShoe_3,GreenShoe_3,GreenShoe_3,RedCross_2
22,22,Blue,qxsw,Boat,Square,match,0,1,BlueSquare_1,BlueSquare_1,BlueSquare_2,GreenBoat_2
23,23,Blue,qxsw,Boat,Star,match,0,1,BlueStar_3,BlueStar_1,BlueStar_1,GreenBoat_1
24,24,Green,wvcnz,Cross,Tree,match,0,1,GreenTree_2,GreenTree_3,GreenTree_1,PinkCross_1
25,25,Blue,qxsw,Boat,Bag,match,0,2,BlueBag_3,BlueBag_2,BlueBag_2,PinkBag_2
26,26,Blue,qxsw,Boat,Bell,match,0,2,BlueBell_3,BlueBell_2,BlueBell_1,PinkBell_2
27,27,Green,wvcnz,Cross,Boat,match,0,2,GreenBoat_3,GreenBoat_1,GreenBoat_2,RedBoat_3
28,28,Pink,mtpv,Lamp,Bone,match,0,2,PinkBone_1,PinkBone_1,PinkBone_2,RedBone_2
29,29,Pink,mtpv,Lamp,Bow,match,0,2,PinkBow_2,PinkBow_2,PinkBow_3,PinkBow_1
30,30,Blue,qxsw,Boat,Cane,match,0,2,BlueCane_3,BlueCane_2,BlueCane_2,BlackCane_2
31,31,Green,wvcnz,Cross,Car,match,0,2,GreenCar_2,GreenCar_3,GreenCar_3,RedCar_2
32,32,Red,xkq,Cup,Cross,match,0,2,RedCross_1,RedCross_3,RedCross_3,BrownCross_1
33,33,Brown,zbxlv,House,Cup,match,0,2,BrownCup_2,BrownCup_1,BrownCup_1,BrownCup_3
34,34,Pink,mtpv,Lamp,Disc,match,0,2,PinkDisc_1,PinkDisc_3,PinkDisc_1,GreenDisc_2
35,35,Black,rjdnv,Plane,Flag,match,0,2,BlackFlag_1,BlackFlag_1,BlackFlag_3,PinkFlag_2
36,36,Green,wvcnz,Cross,Fork,match,0,2,GreenFork_1,GreenFork_3,GreenFork_1,BlackFork_2
37,37,Blue,qxsw,Boat,Hand,match,0,2,BlueHand_3,BlueHand_3,BlueHand_1,BlueHand_3
38,38,Pink,mtpv,Lamp,Heart,match,0,2,PinkHeart_1,PinkHeart_1,PinkHeart_3,PinkHeart_3
39,39,Red,xkq,Cup,House,match,0,2,RedHouse_1,RedHouse_2,RedHouse_2,RedHouse_1
40,40,Pink,mtpv,Lamp,Key,match,0,2,PinkKey_3,PinkKey_2,PinkKey_3,GreenKey_2
41,41,Green,wvcnz,Cross,Lamp,match,0,2,GreenLamp_3,GreenLamp_3,GreenLamp_1,BlackLamp_1
42,42,Black,rjdnv,Plane,Leaf,match,0,2,BlackLeaf_3,BlackLeaf_2,BlackLeaf_3,BrownLeaf_3
43,43,Red,xkq,Cup,Lock,match,0,2,RedLock_1,RedLock_3,RedLock_2,BlueLock_2
44,44,Black,rjdnv,Plane,Note,match,0,2,BlackNote_2,BlackNote_1,BlackNote_1,GreenNote_3
45,45,Brown,zbxlv,House,Plane,match,0,2,BrownPlane_3,BrownPlane_2,BrownPlane_1,PinkPlane_3
46,46,Brown,zbxlv,House,Shoe,match,0,2,BrownShoe_3,BrownShoe_2,BrownShoe_2,GreenShoe_3
47,47,Brown,zbxlv,House,Square,match,0,2,BrownSquare_3,BrownSquare_2,BrownSquare_2,GreenSquare_3
48,48,Black,rjdnv,Plane,Star,match,0,2,BlackStar_3,BlackStar_1,BlackStar_2,GreenStar_3
49,49,Red,xkq,Cup,Tree,match,0,2,RedTree_3,RedTree_2,RedTree_3,GreenTree_2
50,50,Pink,mtpv,Lamp,Bag,mismatch,1,0,PinkPlane_1,PinkShoe_3,PinkCup_1,RedLeaf_2
51,51,Blue,qxsw,Boat,Bell,mismatch,1,0,BlueHand_2,BlueSquare_3,BlueStar_3,RedBone_1
52,52,Red,xkq,Cup,Boat,mismatch,1,0,RedBone_3,RedTree_2,RedLock_3,RedCar_1
53,53,Red,xkq,Cup,Bone,mismatch,1,0,RedBell_3,RedFork_2,RedCross_3,PinkBell_1
54,54,Brown,zbxlv,House,Bow,mismatch,1,0,BrownBag_2,BrownCross_3,BrownShoe_3,BlackCane_2
55,55,Green,wvcnz,Cross,Cane,mismatch,1,0,GreenDisc_3,GreenNote_1,GreenNote_3,GreenLamp_2
56,56,Brown,zbxlv,House,Car,mismatch,1,0,BrownCross_1,BrownBag_3,BrownBoat_1,GreenBoat_2
57,57,Pink,mtpv,Lamp,Cross,mismatch,1,0,PinkBag_2,PinkKey_2,PinkBow_3,BlueBag_2
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkPlane_1,PinkCross_1,PinkLeaf_2,GreenShoe_3
59,59,Red,xkq,Cup,Disc,mismatch,1,0,RedBell_1,RedBone_3,RedHouse_3,GreenStar_3
60,60,Black,rjdnv,Plane,Flag,mismatch,1,0,BlackCane_1,BlackBoat_3,BlackCane_3,BrownShoe_3
61,61,Red,xkq,Cup,Fork,mismatch,1,0,RedLock_3,RedTree_2,RedHouse_3,RedTree_1
62,62,Black,rjdnv,Plane,Hand,mismatch,1,0,BlackBoat_1,BlackLock_2,BlackNote_2,BlackFlag_2
63,63,Blue,qxsw,Boat,Heart,mismatch,1,0,BlueBag_1,BlueDisc_2,BlueLock_1,BrownLeaf_3
64,64,Black,rjdnv,Plane,House,mismatch,1,0,BlackBag_2,BlackBag_1,BlackLeaf_1,BlueCane_2
65,65,Blue,qxsw,Boat,Key,mismatch,1,0,BlueBag_1,BlueCane_3,BlueStar_1,PinkCup_3
66,66,Green,wvcnz,Cross,Lamp,mismatch,1,0,GreenTree_2,GreenTree_3,GreenCane_2,BlueLock_3
67,67,Brown,zbxlv,House,Leaf,mismatch,1,0,BrownBoat_3,BrownShoe_2,BrownShoe_1,BrownLock_2
68,68,Black,rjdnv,Plane,Lock,mismatch,1,0,BlackCane_1,BlackHouse_1,BlackFork_2,PinkHeart_1
69,69,Green,wvcnz,Cross,Note,mismatch,1,0,GreenTree_3,GreenStar_1,GreenShoe_2,BlackCup_1
70,70,Pink,mtpv,Lamp,Plane,mismatch,1,0,PinkFlag_3,PinkCross_1,PinkShoe_1,BlueSquare_2
71,71,Brown,zbxlv,House,Shoe,mismatch,1,0,BrownKey_1,BrownLeaf_2,BrownCar_3,PinkBag_1
72,72,Blue,qxsw,Boat,Square,mismatch,1,0,BlueBow_2,BlueHand_3,BlueStar_2,BlueBell_3
73,73,Green,wvcnz,Cross,Star,mismatch,1,0,GreenNote_3,GreenNote_3,GreenDisc_3,GreenBoat_2
74,74,Pink,mtpv,Lamp,Tree,mismatch,1,0,PinkHeart_3,PinkFlag_2,PinkCup_3,RedLeaf_2
75,75,Brown,zbxlv,House,Bag,mismatch,2,0,PinkBag_2,BrownShoe_1,BrownCross_3,PinkCross_2
